TestCode,CountAppearances,AverageMonthAppearing,StandardDeviationMonthAppearing,ColumnAppearingIn
X718,10,1335,85.7780728262043,OTHER_CONDITION_2
E105,176,1299,88.0174818453109,OTHER_CONDITION_2
I680 A,84,1363,58.6265053166687,OTHER_CONDITION_2
X160,64,1281,86.1974923561705,OTHER_CONDITION_2
E9502,20,1034,51.7839641913249,OTHER_CONDITION_2
Z740,1822,1302,71.00379042527,OTHER_CONDITION_2
-7179,12,1064,55.3410226493759,OTHER_CONDITION_2
T930,23,1341,57.5755904581173,OTHER_CONDITION_2
I089,51,1285,70.1483693715704,OTHER_CONDITION_2
-3940,74,1068,59.8974333138408,OTHER_CONDITION_2
C169,418,1303,75.1894242932274,OTHER_CONDITION_2
S1200,6,1382,24.1198396899065,OTHER_CONDITION_2
K515,8,1298,104.828346084717,OTHER_CONDITION_2
N280,109,1336,78.0009845115911,OTHER_CONDITION_2
J949,8,1303,81.3734776026124,OTHER_CONDITION_2
Z711,22,1228,62.7777637308595,OTHER_CONDITION_2
M313 D,67,1284,54.3942507005279,OTHER_CONDITION_2
Z21X,370,1299,64.9597983730935,OTHER_CONDITION_2
Q549,80,1309,79.2017093217913,OTHER_CONDITION_2
-9985,139,1080,59.1289675494297,OTHER_CONDITION_2
J939,591,1317,72.7525046851848,OTHER_CONDITION_2
M4369,8,1299,66.9422725722906,OTHER_CONDITION_2
G952,537,1310,79.7696053032548,OTHER_CONDITION_2
R100,32,1301,86.6077026206434,OTHER_CONDITION_2
N971,20,1267,82.5751810553015,OTHER_CONDITION_2
N258,74,1311,66.2134309458114,OTHER_CONDITION_2
Q898,20,1328,98.8224750699322,OTHER_CONDITION_2
T549,9,1278,74.4882541076108,OTHER_CONDITION_2
M189,40,1309,85.972383013534,OTHER_CONDITION_2
H748,7,1347,68.9382055936768,OTHER_CONDITION_2
H350,58,1285,81.3691371413558,OTHER_CONDITION_2
S2720,77,1327,72.2745605204762,OTHER_CONDITION_2
-7993,171,1111,44.9052045912361,OTHER_CONDITION_2
H348,48,1288,70.6561666309369,OTHER_CONDITION_2
M8895,33,1354,65.0988467523416,OTHER_CONDITION_2
S098,20,1371,61.5633819733789,OTHER_CONDITION_2
R933,389,1342,71.1295672653649,OTHER_CONDITION_2
M2543,6,1291,56.2198067113966,OTHER_CONDITION_2
S241,7,1256,99.5738539022791,OTHER_CONDITION_2
Z754,18,1332,59.5244773071777,OTHER_CONDITION_2
N47X,308,1308,83.9594853208726,OTHER_CONDITION_2
-6930,9,1103,41.8263606406832,OTHER_CONDITION_2
D849,57,1318,71.4432754289024,OTHER_CONDITION_2
K720,154,1347,69.1259140055147,OTHER_CONDITION_2
M1129,6,1347,99.2525398499544,OTHER_CONDITION_2
C170,49,1338,53.6838740529531,OTHER_CONDITION_2
-6088,35,1081,62.6148289682463,OTHER_CONDITION_2
E872,1097,1336,65.4465760882377,OTHER_CONDITION_2
-74719,25,1069,63.4958528829506,OTHER_CONDITION_2
S136,6,1215,96.2339164051157,OTHER_CONDITION_2
-9802,10,1087,61.1504519834303,OTHER_CONDITION_2
T71X,22,1293,84.5050909094268,OTHER_CONDITION_2
I447,2668,1323,67.9071483007627,OTHER_CONDITION_2
N183,7029,1394,19.2987751206768,OTHER_CONDITION_2
-9209,51,1048,59.9803170329442,OTHER_CONDITION_2
-4239,100,1064,51.3469442797591,OTHER_CONDITION_2
Q226,12,1304,105.000721498243,OTHER_CONDITION_2
-0380,6,1092,34.2033136796218,OTHER_CONDITION_2
L819,9,1285,75.4499466165782,OTHER_CONDITION_2
Y822,11,1340,78.7046261779976,OTHER_CONDITION_2
-6266,18,1076,48.4167636933325,OTHER_CONDITION_2
F681,25,1286,90.1868430907007,OTHER_CONDITION_2
M414,8,1325,66.2838862124768,OTHER_CONDITION_2
S307,13,1306,99.243807531419,OTHER_CONDITION_2
S018,477,1295,86.9834985437082,OTHER_CONDITION_2
C723,29,1350,48.8181000915823,OTHER_CONDITION_2
-7240,13,1116,36.2433017684233,OTHER_CONDITION_2
-1988,47,1058,57.4980030220735,OTHER_CONDITION_2
I982 A,1171,1331,69.279251857487,OTHER_CONDITION_2
F114,6,1352,15.042162965039,OTHER_CONDITION_2
-4423,9,1119,51.1967880936979,OTHER_CONDITION_2
M898,10,1297,39.5419608348756,OTHER_CONDITION_2
W090,21,1323,65.5535041379325,OTHER_CONDITION_2
-9730,19,1079,62.1109175738956,OTHER_CONDITION_2
Z832,57,1322,61.9148143467223,OTHER_CONDITION_2
N398,68,1283,86.4553963469412,OTHER_CONDITION_2
M238,41,1324,97.8760851729398,OTHER_CONDITION_2
-2500,802,1084,36.4458618486074,OTHER_CONDITION_2
Z585,12,1308,64.7851343779083,OTHER_CONDITION_2
E291,21,1287,75.1421826875408,OTHER_CONDITION_2
X589,26,1318,62.5058889533305,OTHER_CONDITION_2
Y442,399,1275,78.9569552245253,OTHER_CONDITION_2
T438,67,1372,42.4517178588006,OTHER_CONDITION_2
J9611,75,1414,9.37462551803821,OTHER_CONDITION_2
D046,10,1293,68.4352897918091,OTHER_CONDITION_2
I301,10,1279,72.7284905201076,OTHER_CONDITION_2
C189,611,1296,69.5529965858172,OTHER_CONDITION_2
W229,309,1306,79.2305570530246,OTHER_CONDITION_2
H333,7,1285,88.0962676902514,OTHER_CONDITION_2
Z505,27,1279,67.9700369716388,OTHER_CONDITION_2
A4903,20,1296,11.9528679667861,OTHER_CONDITION_2
-78198,8,1011,44.3538933707387,OTHER_CONDITION_2
M171,332,1283,67.2970719852683,OTHER_CONDITION_2
F0190,10,1344,16.7998015861348,OTHER_CONDITION_2
S066,41,1323,65.0114624039671,OTHER_CONDITION_2
I310,8,1320,39.5654972346939,OTHER_CONDITION_2
Y551,26,1290,75.5069838848344,OTHER_CONDITION_2
C437,33,1329,70.4081579940925,OTHER_CONDITION_2
D373,11,1300,75.1934474901549,OTHER_CONDITION_2
H743,43,1352,55.6434225779694,OTHER_CONDITION_2
N888,395,1303,75.6795753407421,OTHER_CONDITION_2
F002 A,116,1397,46.8239229467157,OTHER_CONDITION_2
W112,6,1311,98.0734418688362,OTHER_CONDITION_2
H578,41,1314,72.3309130013559,OTHER_CONDITION_2
-4029,18,1085,59.8028350913842,OTHER_CONDITION_2
M4780,12,1372,74.4390639545149,OTHER_CONDITION_2
F408,19,1314,63.4821888728916,OTHER_CONDITION_2
B009,132,1299,77.5589394051791,OTHER_CONDITION_2
K803,95,1321,70.0145449614498,OTHER_CONDITION_2
-7852,56,1064,58.4187942316551,OTHER_CONDITION_2
-5989,70,1094,49.8729752932023,OTHER_CONDITION_2
-4331,61,1104,44.5937092772499,OTHER_CONDITION_2
R835,8,1322,82.0209032590386,OTHER_CONDITION_2
G439,767,1317,67.0162494120723,OTHER_CONDITION_2
J156,16,1300,69.6711322332763,OTHER_CONDITION_2
-8602,15,1058,68.4986617874151,OTHER_CONDITION_2
-4910,13,1014,53.5046127894003,OTHER_CONDITION_2
S272,28,1341,69.8825545366747,OTHER_CONDITION_2
-V578,16,1127,27.7965825237564,OTHER_CONDITION_2
Q603,14,1288,69.7984539644257,OTHER_CONDITION_2
-5716,51,1069,44.6684781605154,OTHER_CONDITION_2
J40X,184,1247,66.332334404501,OTHER_CONDITION_2
Y578,32,1338,73.1859581873904,OTHER_CONDITION_2
-4169,100,1059,53.3105064786492,OTHER_CONDITION_2
-3623,11,1081,57.6634435953374,OTHER_CONDITION_2
G713,88,1388,60.6135287653146,OTHER_CONDITION_2
T461,49,1303,79.6466153287968,OTHER_CONDITION_2
V189,78,1283,75.5559007569507,OTHER_CONDITION_2
Q244,19,1299,69.1467631476785,OTHER_CONDITION_2
T486,13,1279,86.1090542902971,OTHER_CONDITION_2
Z866,3059,1330,64.9526698765731,OTHER_CONDITION_2
I509,2336,1285,66.5602944650379,OTHER_CONDITION_2
H186,16,1344,79.767892454713,OTHER_CONDITION_2
K639,98,1273,64.6664075604857,OTHER_CONDITION_2
Z292,554,1333,34.387054821593,OTHER_CONDITION_2
H108,13,1323,91.4098967878715,OTHER_CONDITION_2
-1570,14,1088,60.4004948673413,OTHER_CONDITION_2
C913,9,1205,56.3961681125389,OTHER_CONDITION_2
R571,21,1303,88.2711191511148,OTHER_CONDITION_2
Q315,32,1392,20.5675274518808,OTHER_CONDITION_2
-59018,6,1001,21.8632111090754,OTHER_CONDITION_2
-35919,11,1008,16.6449555557981,OTHER_CONDITION_2
E91949,16,1008,38.9264263279673,OTHER_CONDITION_2
-7467,8,1109,58.7099407499032,OTHER_CONDITION_2
E722,11,1284,71.9934340440479,OTHER_CONDITION_2
T467,7,1296,84.7247644687535,OTHER_CONDITION_2
C911 D,9,1330,67.2848422752108,OTHER_CONDITION_2
J018,11,1341,65.3969696267623,OTHER_CONDITION_2
M8413,14,1313,72.8786436708093,OTHER_CONDITION_2
X089,17,1309,87.6662286576695,OTHER_CONDITION_2
M1992,14,1365,50.3080619672531,OTHER_CONDITION_2
T434,43,1275,66.07504374893,OTHER_CONDITION_2
B340,14,1344,55.7569292988347,OTHER_CONDITION_2
X422,18,1365,68.9306035413521,OTHER_CONDITION_2
-5762,15,1050,44.2699511116575,OTHER_CONDITION_2
G419,152,1314,81.9518788551629,OTHER_CONDITION_2
G478,6,1334,66.5264358482159,OTHER_CONDITION_2
-9245,8,1072,41.7387709450099,OTHER_CONDITION_2
P369,8,1357,46.7086333408657,OTHER_CONDITION_2
R72X,251,1356,65.3863450540085,OTHER_CONDITION_2
M5437,11,1332,62.8984751947005,OTHER_CONDITION_2
M2309,6,1301,76.2410650502733,OTHER_CONDITION_2
B002,18,1305,76.1493415744491,OTHER_CONDITION_2
I849,984,1283,64.5461723686992,OTHER_CONDITION_2
-4249,41,1089,50.6878900243625,OTHER_CONDITION_2
-3592,6,1119,36.8383857771565,OTHER_CONDITION_2
S026,10,1256,69.3917222088568,OTHER_CONDITION_2
-2776,6,1135,3.20936130717624,OTHER_CONDITION_2
K36X,26,1286,63.1206415098529,OTHER_CONDITION_2
-2769,7,1082,48.1436343020502,OTHER_CONDITION_2
E88109,36,1007,26.7361446093379,OTHER_CONDITION_2
I313,399,1319,75.9457125187741,OTHER_CONDITION_2
M2167,15,1307,62.7665364285629,OTHER_CONDITION_2
G453,50,1271,64.8902495741541,OTHER_CONDITION_2
G550 A,178,1339,80.3975426874703,OTHER_CONDITION_2
-7873,39,1058,54.6224435194218,OTHER_CONDITION_2
J328,17,1371,59.721781424122,OTHER_CONDITION_2
L942,13,1338,23.8098772867549,OTHER_CONDITION_2
Y009,179,1270,70.2091296637607,OTHER_CONDITION_2
X780,130,1316,82.3900738531585,OTHER_CONDITION_2
B9569,154,1297,17.1576583176178,OTHER_CONDITION_2
M5456,379,1340,82.7735346708668,OTHER_CONDITION_2
K266,11,1342,53.5981682183605,OTHER_CONDITION_2
K602,170,1296,72.8592385291885,OTHER_CONDITION_2
Q330,6,1241,60.4794731017623,OTHER_CONDITION_2
M319,23,1376,57.2920884521547,OTHER_CONDITION_2
-1320,6,1081,51.0594424829199,OTHER_CONDITION_2
K778 A,38,1341,61.1105148181325,OTHER_CONDITION_2
L42X,19,1358,58.0220768631115,OTHER_CONDITION_2
J188,12,1305,87.7660457573366,OTHER_CONDITION_2
C774,212,1344,61.874920886812,OTHER_CONDITION_2
E119,56544,1322,71.4749832447408,OTHER_CONDITION_2
G10X,219,1337,71.2299927555587,OTHER_CONDITION_2
N270,30,1314,67.0998912241959,OTHER_CONDITION_2
I5099,856,1400,17.2993985532579,OTHER_CONDITION_2
-3320,1251,1070,53.2206447745218,OTHER_CONDITION_2
M161,281,1282,60.774645614499,OTHER_CONDITION_2
Q766,8,1382,38.1067579308448,OTHER_CONDITION_2
G918,18,1316,81.5019346977553,OTHER_CONDITION_2
H191 A,38,1341,74.2570982664877,OTHER_CONDITION_2
Q676,29,1386,46.4258771480464,OTHER_CONDITION_2
Y041,12,1289,91.6952710191356,OTHER_CONDITION_2
X460,6,1301,41.1651146805981,OTHER_CONDITION_2
I702,141,1231,69.495661086343,OTHER_CONDITION_2
W495,7,1254,66.2531221187052,OTHER_CONDITION_2
H308,16,1251,71.8419271734828,OTHER_CONDITION_2
W034,14,1273,83.2577092757551,OTHER_CONDITION_2
-71906,12,1048,56.1515131073275,OTHER_CONDITION_2
-0090,9,1069,64.6653779940318,OTHER_CONDITION_2
X100,127,1256,75.6790696613127,OTHER_CONDITION_2
-V100,27,1109,39.2955417463564,OTHER_CONDITION_2
X769,9,1274,75.3825429245907,OTHER_CONDITION_2
K090,18,1366,60.4894254249062,OTHER_CONDITION_2
M332,59,1309,72.8143721242126,OTHER_CONDITION_2
M0698,25,1287,60.5742519557602,OTHER_CONDITION_2
T874,103,1263,83.0819597218326,OTHER_CONDITION_2
F801,33,1325,72.9614754095574,OTHER_CONDITION_2
V494,106,1279,84.2493411397378,OTHER_CONDITION_2
Q790,14,1382,60.7249247304298,OTHER_CONDITION_2
W869,8,1283,51.5084944450913,OTHER_CONDITION_2
E105 D,9,1297,86.3598736554064,OTHER_CONDITION_2
N485,20,1302,73.1598646080885,OTHER_CONDITION_2
U801,32,1373,10.8002389459828,OTHER_CONDITION_2
M7964,36,1291,71.4603897385622,OTHER_CONDITION_2
I518,253,1325,78.0851250205978,OTHER_CONDITION_2
-4589,179,1087,51.5433674152109,OTHER_CONDITION_2
K716,7,1288,67.3173012502662,OTHER_CONDITION_2
H184,11,1338,85.9399367423124,OTHER_CONDITION_2
W101,17,1272,92.1069151775772,OTHER_CONDITION_2
K575,22,1288,72.0975169340254,OTHER_CONDITION_2
S807,29,1334,79.1479564788532,OTHER_CONDITION_2
Y543,218,1328,66.8600542800159,OTHER_CONDITION_2
H508,8,1356,78.6093415023213,OTHER_CONDITION_2
B341,13,1368,60.5425258466918,OTHER_CONDITION_2
A199,9,1275,69.1347315834162,OTHER_CONDITION_2
-7834,21,1091,37.526181336693,OTHER_CONDITION_2
-7029,21,1048,50.7965596885309,OTHER_CONDITION_2
G442,30,1292,87.6673703044184,OTHER_CONDITION_2
M0896,7,1295,65.5304364035383,OTHER_CONDITION_2
M0609,142,1312,78.7195893591687,OTHER_CONDITION_2
-7854,98,1057,52.9392825932652,OTHER_CONDITION_2
Z959,45,1263,53.8787171489455,OTHER_CONDITION_2
R908,596,1363,45.7108843413415,OTHER_CONDITION_2
T408,6,1367,41.4085337420536,OTHER_CONDITION_2
-2165,31,1080,45.035541520004,OTHER_CONDITION_2
K629,34,1285,66.4532054945374,OTHER_CONDITION_2
N882,102,1316,73.5028429964283,OTHER_CONDITION_2
K763,7,1383,10.5627377403549,OTHER_CONDITION_2
K704,255,1362,64.0850120985227,OTHER_CONDITION_2
-2910,33,1082,51.7709846196193,OTHER_CONDITION_2
I080,927,1316,72.2527408732927,OTHER_CONDITION_2
C848,6,1386,11.7586847337103,OTHER_CONDITION_2
-3860,26,1083,61.9170785436832,OTHER_CONDITION_2
K910,7,1234,55.3258744255563,OTHER_CONDITION_2
I864 D,22,1294,21.6529593670429,OTHER_CONDITION_2
Z892,53,1254,68.3175905497235,OTHER_CONDITION_2
M300 D,16,1265,41.493573799646,OTHER_CONDITION_2
G501,8,1299,63.3223048041864,OTHER_CONDITION_2
K074,33,1291,79.9722608158604,OTHER_CONDITION_2
K088,269,1335,70.9676931545276,OTHER_CONDITION_2
J701,20,1322,58.1267897290959,OTHER_CONDITION_2
M8587,17,1380,50.5195070070481,OTHER_CONDITION_2
-6019,7,1042,54.0599314693999,OTHER_CONDITION_2
D128,382,1267,59.4810562217125,OTHER_CONDITION_2
W782,6,1292,104.755747654564,OTHER_CONDITION_2
Z856,355,1303,69.1777201608921,OTHER_CONDITION_2
L409,1156,1314,75.1688455817682,OTHER_CONDITION_2
-9778,160,1057,43.7641190155541,OTHER_CONDITION_2
F54X,9,1359,41.5113772891782,OTHER_CONDITION_2
N184 D,16,1405,15.0753662199851,OTHER_CONDITION_2
-3842,13,1034,55.1135192126215,OTHER_CONDITION_2
K669,11,1336,61.8554032327897,OTHER_CONDITION_2
M966,69,1346,68.5036075365696,OTHER_CONDITION_2
F109,127,1334,42.6224314890848,OTHER_CONDITION_2
E8780,40,1114,34.2695854538605,OTHER_CONDITION_2
-28989,8,1017,4.23421438150827,OTHER_CONDITION_2
M0730A,57,1276,63.2462962153699,OTHER_CONDITION_2
D891,24,1260,57.6057942939076,OTHER_CONDITION_2
G587,36,1323,79.9145774095043,OTHER_CONDITION_2
H532,230,1325,77.2096551765229,OTHER_CONDITION_2
-1622,6,1054,57.7387795737545,OTHER_CONDITION_2
H603,9,1362,84.4730397490495,OTHER_CONDITION_2
G35X,3552,1321,74.5155024972175,OTHER_CONDITION_2
H264,7,1283,60.3955217513608,OTHER_CONDITION_2
L563,10,1256,85.823850608868,OTHER_CONDITION_2
J982,28,1342,55.1988588755592,OTHER_CONDITION_2
-2639,33,1088,44.1003719148748,OTHER_CONDITION_2
L304,31,1334,86.7549756869979,OTHER_CONDITION_2
Q445,24,1296,70.3330457099697,OTHER_CONDITION_2
J958,240,1305,69.0328641441064,OTHER_CONDITION_2
G514,37,1332,19.395248791281,OTHER_CONDITION_2
R293,11,1326,63.1655832640767,OTHER_CONDITION_2
M2323,50,1295,79.0463284461483,OTHER_CONDITION_2
E835,1966,1321,82.5778178945241,OTHER_CONDITION_2
N943,101,1235,44.9503047930726,OTHER_CONDITION_2
E890,263,1300,63.0414691354431,OTHER_CONDITION_2
F1020,21,1340,25.6071976488786,OTHER_CONDITION_2
C827,20,1295,64.3194944664618,OTHER_CONDITION_2
M7958,8,1279,109.399578870958,OTHER_CONDITION_2
-3489,12,1060,67.813693084044,OTHER_CONDITION_2
S7200,764,1302,76.9841109180101,OTHER_CONDITION_2
E788,65,1343,49.0924265661604,OTHER_CONDITION_2
Z512,2473,1339,67.0778187373145,OTHER_CONDITION_2
Z939,8,1291,107.019023676034,OTHER_CONDITION_2
V809,21,1316,91.7372801614956,OTHER_CONDITION_2
E222,268,1335,74.474164528988,OTHER_CONDITION_2
W061,80,1311,82.0167386049473,OTHER_CONDITION_2
K930 A,9,1197,5.82618609765395,OTHER_CONDITION_2
K119,9,1290,73.6562964043129,OTHER_CONDITION_2
M1391,42,1298,71.457487178514,OTHER_CONDITION_2
V479,8,1322,86.9347045611984,OTHER_CONDITION_2
S644,62,1277,90.4253375502319,OTHER_CONDITION_2
-7030,18,1054,44.4538756333295,OTHER_CONDITION_2
S836,36,1309,86.429143379978,OTHER_CONDITION_2
A169,48,1260,79.7828141210757,OTHER_CONDITION_2
R411,39,1306,76.0328166239995,OTHER_CONDITION_2
T444,20,1293,76.6036277827209,OTHER_CONDITION_2
-V533,15,1076,58.326258074321,OTHER_CONDITION_2
-99819,12,1007,17.1682847133894,OTHER_CONDITION_2
-5699,16,1089,65.3869252985641,OTHER_CONDITION_2
J860,116,1280,85.0583960266862,OTHER_CONDITION_2
S109,44,1301,88.5791144330423,OTHER_CONDITION_2
-0411,59,1102,40.8135344439166,OTHER_CONDITION_2
-6253,39,1070,48.9890510778286,OTHER_CONDITION_2
X760,11,1315,65.3320191580871,OTHER_CONDITION_2
T802,80,1265,60.8937599430355,OTHER_CONDITION_2
N808,42,1319,74.629183961251,OTHER_CONDITION_2
-3969,15,1091,62.2316716180834,OTHER_CONDITION_2
W135,10,1250,88.6656641547338,OTHER_CONDITION_2
J410,7,1265,43.2770697009958,OTHER_CONDITION_2
M925,19,1297,77.6195926914758,OTHER_CONDITION_2
T840,231,1303,81.7613944133329,OTHER_CONDITION_2
J948,166,1324,75.0263551113858,OTHER_CONDITION_2
-V151,51,1137,27.5139037935512,OTHER_CONDITION_2
A46X,6,1333,61.5913955029434,OTHER_CONDITION_2
Q134,6,1267,53.5001557630143,OTHER_CONDITION_2
N824,35,1317,71.1466115576459,OTHER_CONDITION_2
C810,10,1345,61.7219571951492,OTHER_CONDITION_2
-7881,57,1072,54.4208975046624,OTHER_CONDITION_2
Q250,207,1307,87.4703256951188,OTHER_CONDITION_2
-8124,8,1053,55.6210070798024,OTHER_CONDITION_2
Z966,7161,1310,65.5482699581105,OTHER_CONDITION_2
C959,15,1250,77.2506742149645,OTHER_CONDITION_2
J041,18,1277,74.0168016608694,OTHER_CONDITION_2
M244,10,1295,85.2708755802495,OTHER_CONDITION_2
-9693,8,1125,14.2972275034607,OTHER_CONDITION_2
R99X,208,1304,71.6252161636311,OTHER_CONDITION_2
Y000,53,1262,71.3671337478983,OTHER_CONDITION_2
L949,9,1324,77.2584047926891,OTHER_CONDITION_2
-7870,785,1071,52.9706498654939,OTHER_CONDITION_2
Q437,11,1319,69.2780957118098,OTHER_CONDITION_2
D2503,28,1111,24.8423601363255,OTHER_CONDITION_2
J180,1010,1250,73.4506294198503,OTHER_CONDITION_2
-3039,891,1077,53.6828861977484,OTHER_CONDITION_2
G576,29,1354,53.0761373376001,OTHER_CONDITION_2
E88409,29,1006,19.1197934733373,OTHER_CONDITION_2
S978,8,1239,86.7817459410182,OTHER_CONDITION_2
C679 D,21,1317,65.5079420848365,OTHER_CONDITION_2
Q669,6,1349,37.8188665439195,OTHER_CONDITION_2
T449,32,1274,67.2955610744318,OTHER_CONDITION_2
H215,9,1326,78.666137003866,OTHER_CONDITION_2
-75318,9,999,20.7973021754686,OTHER_CONDITION_2
H652,6,1271,79.3086796426897,OTHER_CONDITION_2
N421,61,1208,25.8978130603997,OTHER_CONDITION_2
-8830,26,1033,51.5703552291585,OTHER_CONDITION_2
C436,8,1289,87.0796023352033,OTHER_CONDITION_2
E8252,14,1053,54.8645184487696,OTHER_CONDITION_2
L231,6,1295,81.8242017987343,OTHER_CONDITION_2
I870,6,1333,89.6102672688794,OTHER_CONDITION_2
D690,76,1288,79.9618187395729,OTHER_CONDITION_2
Y465,16,1340,60.3444280774953,OTHER_CONDITION_2
-8736,22,1032,54.3401384737896,OTHER_CONDITION_2
-7846,8,1051,38.3589717574092,OTHER_CONDITION_2
-7883,674,1058,55.2600089823653,OTHER_CONDITION_2
F1002,8,1331,73.0448736834322,OTHER_CONDITION_2
S2210,39,1393,31.7360274545606,OTHER_CONDITION_2
T420,21,1263,64.7512823921546,OTHER_CONDITION_2
D721,127,1311,79.3881882867039,OTHER_CONDITION_2
C419,33,1283,72.0611850717115,OTHER_CONDITION_2
X602,24,1328,59.5536385921567,OTHER_CONDITION_2
-5938,14,1119,19.3198923847501,OTHER_CONDITION_2
M774,42,1354,44.7055731363993,OTHER_CONDITION_2
D733,6,1343,48.0291578106467,OTHER_CONDITION_2
M6099,15,1340,58.6265014022386,OTHER_CONDITION_2
H405,20,1288,78.0185369336231,OTHER_CONDITION_2
E840,69,1308,85.0790841166891,OTHER_CONDITION_2
S623,7,1293,74.0196241675466,OTHER_CONDITION_2
-3699,68,1073,58.863443328536,OTHER_CONDITION_2
M0690,903,1299,74.8397346237757,OTHER_CONDITION_2
R790,54,1349,59.2583943638829,OTHER_CONDITION_2
Y848,970,1326,71.7530199209581,OTHER_CONDITION_2
Z946,9,1361,68.3802684340374,OTHER_CONDITION_2
L400,50,1290,84.6944688939277,OTHER_CONDITION_2
M4646,47,1367,66.897922986498,OTHER_CONDITION_2
G530 A,137,1275,68.2851683171992,OTHER_CONDITION_2
Q219,36,1316,61.8122092013322,OTHER_CONDITION_2
N085 A,154,1319,72.002579731487,OTHER_CONDITION_2
K729,641,1326,78.0202532120446,OTHER_CONDITION_2
-V580,16,1147,9.61942479222814,OTHER_CONDITION_2
E92039,8,1008,33.4362399629077,OTHER_CONDITION_2
-9952,88,1084,54.8228063789925,OTHER_CONDITION_2
R391,186,1299,90.9994045603593,OTHER_CONDITION_2
Q249,190,1302,72.6283812290722,OTHER_CONDITION_2
-V6649,36,1025,56.9209072533077,OTHER_CONDITION_2
M4196,79,1332,73.2736663816193,OTHER_CONDITION_2
-8708,15,1052,55.4240793466932,OTHER_CONDITION_2
-9744,6,1045,61.5881482105121,OTHER_CONDITION_2
N906,12,1297,84.831874726998,OTHER_CONDITION_2
I831,159,1333,74.2990608945027,OTHER_CONDITION_2
Y426,12,1281,80.5787305570261,OTHER_CONDITION_2
L981,6,1337,78.63841300535,OTHER_CONDITION_2
T68X,173,1284,80.1365370173299,OTHER_CONDITION_2
M303,7,1356,55.1478532155673,OTHER_CONDITION_2
D686,102,1391,19.8315464577514,OTHER_CONDITION_2
Y548,30,1325,74.9386338985081,OTHER_CONDITION_2
M5417,7,1373,67.29749163938,OTHER_CONDITION_2
N432,9,1361,61.4724418834245,OTHER_CONDITION_2
M9409,8,1362,78.0160239950742,OTHER_CONDITION_2
-3788,9,1044,59.6247525035619,OTHER_CONDITION_2
-4148,99,1060,59.6031367507945,OTHER_CONDITION_2
-V434,49,1108,50.8847153052925,OTHER_CONDITION_2
M202,22,1336,67.3326850510989,OTHER_CONDITION_2
J171 A,6,1248,62.6059102641276,OTHER_CONDITION_2
E88598,14,1033,51.0907402203548,OTHER_CONDITION_2
-4782,9,1072,54.3118566961005,OTHER_CONDITION_2
F150,31,1292,89.1023695423671,OTHER_CONDITION_2
E282,252,1328,66.920880686088,OTHER_CONDITION_2
R829,90,1381,54.8498620398689,OTHER_CONDITION_2
D175,25,1326,63.583934029491,OTHER_CONDITION_2
C914,81,1318,78.3693179758507,OTHER_CONDITION_2
S0630,83,1351,65.2878771723457,OTHER_CONDITION_2
F59X,54,1278,53.2447541403476,OTHER_CONDITION_2
S129,6,1295,39.2806143875932,OTHER_CONDITION_2
S7210,250,1301,68.825966893866,OTHER_CONDITION_2
F444,12,1320,111.19389971277,OTHER_CONDITION_2
T393,1005,1287,73.1647737050832,OTHER_CONDITION_2
C060,13,1339,54.4260260141445,OTHER_CONDITION_2
X318,17,1261,72.0520134837244,OTHER_CONDITION_2
-2979,30,1069,59.5763684539515,OTHER_CONDITION_2
E250,28,1326,72.0329418321559,OTHER_CONDITION_2
M6009,20,1378,52.4945109912491,OTHER_CONDITION_2
G244,13,1278,78.0014792759129,OTHER_CONDITION_2
N999,8,1217,53.0626314570137,OTHER_CONDITION_2
C482,81,1359,53.6065513317086,OTHER_CONDITION_2
-3548,8,1111,26.7194418247944,OTHER_CONDITION_2
N920,772,1288,75.6754422297544,OTHER_CONDITION_2
D134,10,1324,61.3952585936212,OTHER_CONDITION_2
R192,12,1244,76.8079067899559,OTHER_CONDITION_2
Z139,23,1319,62.6621532868561,OTHER_CONDITION_2
S832,12,1322,90.675704206438,OTHER_CONDITION_2
E778,18,1240,61.0344379377664,OTHER_CONDITION_2
Q273,39,1314,63.2396743370522,OTHER_CONDITION_2
S5210,46,1326,77.8371519405883,OTHER_CONDITION_2
W188,46,1331,83.7017623718552,OTHER_CONDITION_2
C920 D,6,1310,47.7566749261294,OTHER_CONDITION_2
B206,21,1226,59.8599556106949,OTHER_CONDITION_2
I5010D,7,1404,15.6995602000839,OTHER_CONDITION_2
N841,186,1303,73.9316421233968,OTHER_CONDITION_2
F809,57,1313,76.1957724506317,OTHER_CONDITION_2
M222,21,1310,43.3871826585659,OTHER_CONDITION_2
D090,165,1360,63.6583319171084,OTHER_CONDITION_2
Z340,37,1306,24.504917689945,OTHER_CONDITION_2
W199,2629,1323,81.4359732768632,OTHER_CONDITION_2
N171,32,1343,69.1421805342604,OTHER_CONDITION_2
S666,27,1281,78.0647331648707,OTHER_CONDITION_2
A409,89,1303,72.3543798392352,OTHER_CONDITION_2
S920,15,1280,67.4493107734215,OTHER_CONDITION_2
A3363,48,1068,49.4154482406326,OTHER_CONDITION_2
Y834,253,1344,68.6946836704998,OTHER_CONDITION_2
-8798,32,1046,54.4692869955762,OTHER_CONDITION_2
-7109,8,1066,63.1025242872943,OTHER_CONDITION_2
M351,38,1312,71.9759373810285,OTHER_CONDITION_2
N852,333,1332,66.2679163543171,OTHER_CONDITION_2
